,ID,RESTAURANT NAME,INSPECTION YEAR,NUMBER OF NON-CRITICAL VIOLATIONS,ADDRESS
25010,50073729,JACK JONES,2019,1.0,3801 DITMARS BLVD QUEENS NY 11105
25012,50073736,CATCH SEAFOOD RESTAURANT,2019,1.0,9005 AVENUE A BROOKLYN NY 11236
25015,50073744,LA GUSTO PIZZA,2019,1.0,382 8TH AVE MANHATTAN NY 10001
25017,50073745,CHIPOTLE MEXICAN GRILL #3020,2019,1.0,16002 JAMAICA AVE QUEENS NY 11432
25019,50073746,GOLDEN CITY SEAFOOD RESTAURANT,2019,2.0,6418 20TH AVE BROOKLYN NY 11204
25024,50073759,LA VERA PIZZA,2019,2.0,350 3RD AVE MANHATTAN NY 10010
25027,50073770,PITA POINT,2019,1.0,508 MARION ST BROOKLYN NY 11233
25028,50073775,MISS THAILAND,2019,1.0,346 GRAHAM AVE BROOKLYN NY 11211
25029,50073779,THE BAGEL SHOPPE,2019,2.0,1938 CLOVE RD STATEN ISLAND NY 10304
25032,50073784,SPICITY,2019,1.0,5902 FORT HAMILTON PKWY BROOKLYN NY 11219
25034,50073785,CROWN GRILL SALAD & PIZZA,2019,1.0,116 KINGSTON AVE BROOKLYN NY 11213
25036,50073787,MI BAKERY & CAFE,2019,1.0,58A W 183RD ST BRONX NY 10453
25042,50073809,PEACHWAVE,2019,1.0,2374 GRAND CONCOURSE BRONX NY 10458
25043,50073811,KING SUNSHINE #2 JERK CENTER,2019,2.0,1294 WESTCHESTER AVE BRONX NY 10459
25044,50073819,DESI CUISINE,2019,3.0,6208 ROOSEVELT AVE QUEENS NY 11377
25046,50073821,DUNKIN DONUTS,2019,1.0,365 FLATBUSH AVE BROOKLYN NY 11238
25048,50073822,ALIMAMA TEA CAFE,2019,2.0,89 BAYARD ST MANHATTAN NY 10013
25050,50073827,WOLF AND LAMB,2019,2.0,16 E 48TH ST MANHATTAN NY 10017
25056,50073846,CINNAMON GARDEN,2019,2.0,328 E 6TH ST MANHATTAN NY 10003
25068,50073892,SHANG HAI YOU GARDEN,2019,1.0,13533 40TH RD QUEENS NY 11354
25070,50073898,BOUCHERIE,2019,1.0,225 PARK AVE S MANHATTAN NY 10003
25076,50073925,GRACE WOK,2019,1.0,2014 2ND AVE MANHATTAN NY 10029
25078,50073929,LA BELLEZZA,2019,1.0,145 E 49TH ST MANHATTAN NY 10017
25080,50073933,LHASALINGFEN,2019,2.0,8007 BROADWAY QUEENS NY 11373
25082,50073940,INDIAN SPICY CURRY HOUSE,2019,3.0,8327 PARSONS BLVD QUEENS NY 11432
25084,50073945,DADONG NEW YORK,2019,2.0,120 W 42ND ST MANHATTAN NY 10036
25086,50073964,IGUANA BAR LOUNGE,2019,2.0,3304 WHITE PLAINS RD BRONX NY 10467
25087,50073965,Z FANCY FOODZ,2019,1.0,1212 AVENUE Z BROOKLYN NY 11235
25091,50073971,PHO CHE,2019,1.0,19316 NORTHERN BLVD QUEENS NY 11358
25095,50073981,LITTLE RED PEPPER,2019,1.0,1824 COLLEGE POINT BLVD QUEENS NY 11356
25097,50073982,YEMEN CAFE,2019,2.0,7130 5TH AVE BROOKLYN NY 11209
25101,50073996,GUN HILL TAVERN,2019,1.0,2515 3RD AVE BRONX NY 10451
25103,50074000,BLVD DINER,2019,1.0,4311 QUEENS BLVD QUEENS NY 11104
25108,50074019,SUBWAY (#29887),2019,1.0,6814 18TH AVE BROOKLYN NY 11204
25112,50074027,MAKE MY FISH,2019,1.0,120 W 116TH ST MANHATTAN NY 10026
25114,50074035,POLITO'S PIZZA,2019,4.0,3812 BROADWAY QUEENS NY 11103
25118,50074052,DAISY'S DINER,2019,2.0,452 5TH AVE BROOKLYN NY 11215
25121,50074058,PAD THAI,2019,2.0,409 8TH AVE MANHATTAN NY 10001
25128,50074068,CAFE METRO,2019,1.0,240 W 35TH ST MANHATTAN NY 10001
25130,50074071,JIN MA BAKERY,2019,2.0,8622 BROADWAY QUEENS NY 11373
25132,50074076,RANDALLS BBQ,2019,3.0,359 GRAND ST MANHATTAN NY 10002
25134,50074093,RESTAURANT AT HGU,2019,2.0,34 E 32ND ST MANHATTAN NY 10016
25141,50074107,ZAIQA RESTAURANT,2019,2.0,2031 BATH AVE BROOKLYN NY 11214
25143,50074116,NUMBER 1 TASTE OF CHINA,2019,2.0,1853 NOSTRAND AVE BROOKLYN NY 11226
25145,50074122,THE VIAND DINER & BAR,2019,1.0,517 COLUMBUS AVE MANHATTAN NY 10024
25148,50074125,SONG SONG FOOD,2019,2.0,16220 NORTHERN BLVD QUEENS NY 11358
25160,50074190,PROJECT BRUNCH,2019,1.0,616 FOREST AVE STATEN ISLAND NY 10310
25162,50074192,EL PATRON BAR AND GRILL,2019,1.0,748 LIBERTY AVE BROOKLYN NY 11208
25164,50074193,ESTRELLA BRONX RESTAURANT,2019,2.0,2051 WEBSTER AVE BRONX NY 10457
25166,50074195,NOCHES MEXICANAS,2019,2.0,524 BROOK AVE BRONX NY 10455
25167,50074198,TUSCANY GRILL,2019,2.0,8620 3RD AVE BROOKLYN NY 11209
25169,50074204,MR. MARIO,2019,2.0,1804 COLLEGE POINT BLVD QUEENS NY 11356
25170,50074209,GERMAN'S SOUP,2019,1.0,793 UTICA AVE BROOKLYN NY 11203
25173,50074215,FILAMENT,2019,1.0,220 36TH ST BROOKLYN NY 11232
25174,50074217,GOLDBAR,2019,1.0,389 BROOME ST MANHATTAN NY 10013
25176,50074231,CHOPSTIX,2019,2.0,3790 NOSTRAND AVE BROOKLYN NY 11235
25180,50074241,DADAM,2019,1.0,15224 NORTHERN BLVD QUEENS NY 11354
25183,50074248,BAKE CULTURE,2019,2.0,48 BOWERY MANHATTAN NY 10013
25185,50074251,BON VIVANT,2019,1.0,231 E 58TH ST MANHATTAN NY 10022
25187,50074265,BRIANNA'S PIZZERIA,2019,1.0,969 PROSPECT AVE BRONX NY 10459
25191,50074276,TEXAS CHICKEN AND BURGERS,2019,1.0,12020 QUEENS BLVD QUEENS NY 11415
25192,50074284,SALUMERIA ROSI,2019,2.0,283 AMSTERDAM AVE MANHATTAN NY 10023
25194,50074298,TSURUTONTAN UDON NOODLE BRASSERIE,2019,1.0,64 W 48TH ST MANHATTAN NY 10036
25196,50074299,CAFE 125,2019,1.0,125 W END AVE MANHATTAN NY 10023
25199,50074305,NORTHERN WANGMANDOO DUMPLING,2019,2.0,14944 NORTHERN BLVD QUEENS NY 11354
25200,50074316,LOU DE FONG,2019,1.0,6916 18TH AVE BROOKLYN NY 11204
25202,50074326,GOOD STUFF JUICE COMPANY,2019,2.0,3671 BROADWAY MANHATTAN NY 10031
25206,50074334,KAI FISH MARKET,2019,3.0,10223 HORACE HARDING EXPY QUEENS NY 11368
25210,50074343,STOP & ENJOY,2019,2.0,3812 20TH AVE QUEENS NY 11105
25217,50074371,EL BURN GUSTO REST,2019,2.0,5201 4TH AVE BROOKLYN NY 11220
25219,50074376,BELLOZINO,2019,1.0,7211 ROOSEVELT AVE QUEENS NY 11372
25220,50074378,HONG KONG KITCHEN,2019,2.0,649 ALLERTON AVE BRONX NY 10467
25221,50074381,NUNOODLE,2019,2.0,130 1ST AVE MANHATTAN NY 10009
25224,50074398,SPY C CUISINE,2019,1.0,7206 AUSTIN ST QUEENS NY 11375
25225,50074402,MEGUMI,2019,1.0,5102 AVENUE U BROOKLYN NY 11234
25230,50074432,LEGENDARY BAR & GRILL,2019,3.0,3513 E TREMONT AVE BRONX NY 10465
25233,50074437,MIKKELLER NYC,2019,1.0,123-01 ROOSEVELT AVE QUEENS NY 11368
25236,50074448,BAI LI CHINESE RESTAURANT,2019,1.0,2728 CHURCH AVE BROOKLYN NY 11226
25246,50074479,KONNECTGOLF,2019,2.0,590 5TH AVE MANHATTAN NY 10036
25247,50074480,BOSSA CAFE,2019,1.0,3809 69TH ST QUEENS NY 11377
25249,50074488,VILLA IN THE KALOUD,2019,2.0,1800 WHITE PLAINS RD BRONX NY 10462
25253,50074510,TACO BELL CANTINA,2019,1.0,1359 BROADWAY BROOKLYN NY 11221
25254,50074511,WATT LI KITCHEN AND BAR,2019,2.0,1505 NEWKIRK AVE BROOKLYN NY 11226
25256,50074512,DEMI-MONDE,2019,2.0,257 VARET ST BROOKLYN NY 11206
25258,50074516,THE SHIP,2019,1.0,158 LAFAYETTE ST MANHATTAN NY 10013
25260,50074517,MIA PIZZERIA,2019,2.0,2136 WILLIAMSBRIDGE RD BRONX NY 10461
25262,50074520,EL POLLO INKA PERU,2019,2.0,8920 101ST AVE QUEENS NY 11416
25265,50074525,CARVEL,2019,2.0,5612 METROPOLITAN AVE QUEENS NY 11385
25267,50074528,CHINA TASTE,2019,1.0,1812 HYLAN BLVD STATEN ISLAND NY 10305
25275,50074560,LONG CHENG RESTAURANT,2019,1.0,2977 FULTON ST BROOKLYN NY 11208
25279,50074566,ASIA GRILL,2019,2.0,888 GRAND CONCOURSE BRONX NY 10451
25285,50074596,YUMMY TORTILLAS KING,2019,1.0,2238 86TH ST BROOKLYN NY 11214
25289,50074603,CHICK-FIL-A AT FULTON STREET,2019,1.0,144 FULTON ST MANHATTAN NY 10038
25291,50074620,CACHAPA CACHAPA 2,2019,1.0,1805 WESTCHESTER AVE BRONX NY 10472
25293,50074621,HANG HOT POT,2019,2.0,13335 ROOSEVELT AVE QUEENS NY 11354
25299,50074660,POKEBAB,2019,2.0,80 BROAD ST MANHATTAN NY 10004
25304,50074686,AMORE JUICE BAR,2019,1.0,106 E 165TH ST BRONX NY 10452
25307,50074695,LA MERCERIE,2019,3.0,53 HOWARD ST MANHATTAN NY 10013
25308,50074699,SUBWAY,2019,3.0,400 MYRTLE AVE BROOKLYN NY 11205
25309,50074705,THE WING DUMBO,2019,1.0,1 MAIN ST BROOKLYN NY 11201
25320,50074753,THE STONEBRIDGE,2019,1.0,14504 14TH AVE QUEENS NY 11357
25322,50074754,AFGHAN CHAI KHANA,2019,1.0,2310 31ST ST QUEENS NY 11105
25324,50074755,LITTLE CAESARS PIZZA,2019,1.0,4202 5TH AVE BROOKLYN NY 11232
25325,50074775,THE BARN YARD BBQ,2019,1.0,582 E FORDHAM RD BRONX NY 10458
25327,50074779,EL MANABA,2019,1.0,341 SAINT NICHOLAS AVE QUEENS NY 11385
25328,50074781,99 CENTS MEGA PIZZA,2019,1.0,1875 LEXINGTON AVE MANHATTAN NY 10035
25335,50074796,POPEYES,2019,1.0,1380 JEROME AVE BRONX NY 10452
25337,50074797,NUEVOS TACOS AL SUADERO,2019,1.0,9722 ROOSEVELT AVE QUEENS NY 11368
25343,50074810,TURNTABLE ROCK,2019,1.0,290 5TH AVE MANHATTAN NY 10001
25347,50074820,PALETERIA LOS MICHOACANOS,2019,2.0,10106 43RD AVE QUEENS NY 11368
25353,50074855,JUST SALAD,2019,1.0,2 E 39TH ST MANHATTAN NY 10016
25355,50074861,PARIS SANDWICH,2019,1.0,217 GRAND ST MANHATTAN NY 10013
25358,50074863,CROWN FRIED CHICKEN,2019,2.0,7438 JAMAICA AVE QUEENS NY 11421
25364,50074879,TACOS AL SUADERO,2019,2.0,3757 90TH ST QUEENS NY 11372
25371,50074932,TEN FULL RESTAURANT,2019,1.0,3949 48TH AVE QUEENS NY 11104
25377,50074956,KAM'S KITCHEN,2019,1.0,21709 LINDEN BLVD QUEENS NY 11411
25380,50074966,P.J.HORGAN'S,2019,2.0,4902 SKILLMAN AVE QUEENS NY 11377
25383,50074976,PG PIZZA,2019,1.0,904 MORRIS AVE BRONX NY 10451
25386,50074978,KENNEDY CHICKEN & PIZZA,2019,2.0,1926 CROSS BRONX EXPY BRONX NY 10472
25388,50074986,POT NOODLE,2019,2.0,8000 COOPER AVE QUEENS NY 11385
25390,50074992,HOOD RESTAURANT LLC,2019,3.0,11814 LIBERTY AVE QUEENS NY 11419
25395,50075014,SKYLINE BILLIARD CLUB,2019,2.0,2515 MCDONALD AVE BROOKLYN NY 11223
25398,50075052,KING RIVER CHEN CHINESE RESTAURANT,2019,1.0,8018 31ST AVE QUEENS NY 11370
25400,50075076,E.TAVERNA,2019,3.0,2619 23RD AVE QUEENS NY 11105
25402,50075077,TU TIPICO DOMINICANO,2019,2.0,1195 CASTLETON AVE STATEN ISLAND NY 10310
25404,50075079,FRATILLI'S PIZZA & CAFE,2019,1.0,404 HUNTS POINT AVE BRONX NY 10474
25406,50075089,KANTO GRILL,2019,1.0,21469 JAMAICA AVE QUEENS NY 11428
25412,50075108,CREAM COFFEE SHOP,2019,2.0,7210 3RD AVE BROOKLYN NY 11209
25415,50075118,CON SABOR A MEXICO,2019,1.0,711 W 181ST ST MANHATTAN NY 10033
25417,50075119,BOLIVIAN LLAMA PARTY,2019,1.0,590 FULTON ST BROOKLYN NY 11217
25419,50075131,CHAU DOWN,2019,4.0,80 DEKALB AVE BROOKLYN NY 11201
25420,50075139,Q TOWN ASIAN CUISINE,2019,1.0,8287 BROADWAY QUEENS NY 11373
25422,50075147,BRISA DOMINICANA,2019,1.0,1764 AMSTERDAM AVE MANHATTAN NY 10031
25424,50075155,AREPA FACTORY,2019,2.0,147 AVENUE A MANHATTAN NY 10009
25426,50075157,SHI MIAODAO,2019,2.0,33 SAINT MARKS PL MANHATTAN NY 10003
25428,50075159,SUPREME DUMPLING,2019,1.0,6142 SPRINGFIELD BLVD QUEENS NY 11364
25432,50075170,NEW KIM WEI KITCHEN,2019,1.0,4201 8TH AVE BROOKLYN NY 11232
25438,50075182,NEW YORK CITY BAGEL COFFEE HOUSE,2019,1.0,3310 30TH AVE QUEENS NY 11103
25441,50075193,FUEL,2019,2.0,379 3RD AVE MANHATTAN NY 10016
25443,50075195,CHAMPION PIZZA,2019,3.0,3112 BROADWAY QUEENS NY 11106
25444,50075209,ROTI PARADISE,2019,1.0,21151 JAMAICA AVE QUEENS NY 11428
25446,50075214,PICCOLO PINOS PIZZERIA,2019,2.0,275 PORT RICHMOND AVE STATEN ISLAND NY 10302
25447,50075217,CIRCLES NATURAL,2019,1.0,6931 3RD AVE BROOKLYN NY 11209
25452,50075227,DIY KARAOKE,2019,1.0,2007 127TH ST QUEENS NY 11356
25455,50075239,EAST PALACE,2019,2.0,819 2ND AVE MANHATTAN NY 10017
25457,50075243,LAMOON,2019,1.0,8140 BROADWAY QUEENS NY 11373
25461,50075248,PLANTSHED,2019,1.0,555 COLUMBUS AVE MANHATTAN NY 10024
25464,50075252,ASIAN WOK,2019,1.0,88 FULTON ST MANHATTAN NY 10038
25468,50075268,ORIGINAL PITA GRILL,2019,3.0,441 3RD AVE MANHATTAN NY 10016
25470,50075270,NEW TONY'S DRAGON 1,2019,1.0,10718 LIBERTY AVE QUEENS NY 11417
25471,50075273,RED PANDA RESTAURANT,2019,1.0,6721 WOODSIDE AVE QUEENS NY 11377
25474,50075290,OTTO'S TACOS,2019,2.0,1568 3RD AVE MANHATTAN NY 10128
25478,50075314,MARIO'S PIZZA,2019,2.0,14929 GUY R BREWER BLVD QUEENS NY 11434
25479,50075315,I LOVE NY PIZZA,2019,1.0,1739 E 172ND ST BRONX NY 10472
25484,50075329,KUNG FU STEAMER,2019,3.0,6415 11TH AVE BROOKLYN NY 11219
25486,50075330,MIGHTY BOWL,2019,2.0,1109 LEXINGTON AVE MANHATTAN NY 10075
25492,50075346,FRESH KITCHEN,2019,1.0,270 MADISON AVE MANHATTAN NY 10016
25493,50075348,PERLA DEL PACIFICO RESTAURANT,2019,2.0,9551 ROOSEVELT AVE QUEENS NY 11372
25496,50075350,PRIK THAI KITHCEN,2019,1.0,4716 30TH AVE QUEENS NY 11103
25498,50075369,THE FREAKIN RICAN RESTAURANT,2019,2.0,4306 34TH AVE QUEENS NY 11101
25500,50075375,ATOMIC WINGS,2019,2.0,2090 FREDERICK DOUGLASS BLVD MANHATTAN NY 10026
25503,50075382,ANGEL'S CAFE,2019,2.0,743 E 187TH ST BRONX NY 10458
25509,50075410,LA BIENVENIDA RESTAURANT,2019,1.0,6403 ROOSEVELT AVE QUEENS NY 11377
25510,50075411,SUSHI NOZ,2019,1.0,181 E 78TH ST MANHATTAN NY 10075
25512,50075413,PERIZIA PIZZA,2019,2.0,1387 CONEY ISLAND AVE BROOKLYN NY 11230
25515,50075425,New Star Restaurant,2019,1.0,17216 46TH AVE QUEENS NY 11358
25520,50075442,SABOR PERUANO II,2019,2.0,9513 ROOSEVELT AVE QUEENS NY 11372
25529,50075485,PEARL STREET HAMPTON INN,2019,2.0,32 PEARL ST MANHATTAN NY 10004
25539,50075526,BOULEVARD HERO DELI & GRILL,2019,1.0,14924 GUY R BREWER BLVD QUEENS NY 11434
25540,50075535,JIMBOS RESTAURANT,2019,2.0,3005 ASTORIA BLVD QUEENS NY 11102
25542,50075543,FOO HING KITCHEN,2019,1.0,2706 3RD AVE BRONX NY 10454
25546,50075559,DUMBO HOUSE,2019,1.0,55 WATER ST BROOKLYN NY 11201
25548,50075574,XIN BAO,2019,1.0,13742 GUY R BREWER BLVD QUEENS NY 11434
25554,50075597,ODDFELLOWS,2019,1.0,55 E HOUSTON ST MANHATTAN NY 10012
25556,50075608,LUCHADORES,2019,2.0,87 SOUTH ST MANHATTAN NY 10038
25562,50075654,Theatre XIV,2019,3.0,383 TROUTMAN ST BROOKLYN NY 11237
25565,50075658,PEKING CHINESE RESTAURANT,2019,1.0,14106 NORTHERN BLVD QUEENS NY 11354
25570,50075668,NEW ASIA,2019,2.0,666 AMSTERDAM AVE MANHATTAN NY 10025
25572,50075669,SUGAR BOY BAKERY II,2019,2.0,5595 BROADWAY BRONX NY 10463
25575,50075680,CAFE LUKA,2019,1.0,1317 1ST AVE MANHATTAN NY 10021
25578,50075705,LA TRANQUILITE RESTAURANT INC,2019,1.0,9128 AVENUE L BROOKLYN NY 11236
25581,50075719,LA IGUANA AZUL RESTAURANT,2019,2.0,8 GIFFORDS LN STATEN ISLAND NY 10308
25586,50075731,BROOKLYN BARISTA,2019,1.0,880 WYCKOFF AVE BROOKLYN NY 11237
25587,50075734,BERNIE'S,2019,1.0,332 DRIGGS AVE BROOKLYN NY 11222
25588,50075739,LITTLE DUMPLING,2019,1.0,25220 NORTHERN BLVD QUEENS NY 11362
25590,50075742,PINKBERRY,2019,1.0,1577 2ND AVE MANHATTAN NY 10028
25592,50075751,GRAN CAFFE DE MARTINI,2019,1.0,609 VANDERBILT AVE BROOKLYN NY 11238
25598,50075774,EL CAMPEON DE LOS POLLOS 2,2019,1.0,10309 101ST AVE QUEENS NY 11416
25600,50075775,FANTASY RICEROLL,2019,1.0,9 BAY 22ND ST BROOKLYN NY 11214
25604,50075788,FLIGHT 151,2019,1.0,151 8TH AVE MANHATTAN NY 10011
25608,50075808,SHERIDAN MARKET,2019,1.0,191 E 161ST ST BRONX NY 10451
25610,50075822,2 BROS PIZZA,2019,1.0,207 E FORDHAM RD BRONX NY 10458
25612,50075833,DOMINO'S,2019,2.0,25 VICTORY BLVD STATEN ISLAND NY 10301
25613,50075834,MEKKI,2019,1.0,15 W 8TH ST MANHATTAN NY 10011
25615,50075836,DOMINO'S,2019,1.0,1789 VICTORY BLVD STATEN ISLAND NY 10314
25618,50075839,DOMINO'S,2019,1.0,1300 HYLAN BLVD STATEN ISLAND NY 10305
25621,50075844,EAST OCEAN BUFFET,2019,1.0,1778 86TH ST BROOKLYN NY 11214
25624,50075856,GRADE A GRILL & CAFE,2019,2.0,3223 JUNCTION BLVD QUEENS NY 11369
25627,50075859,WELL PLATED,2019,2.0,4 TIMES SQ MANHATTAN NY 10036
25629,50075871,COPINETTE,2019,1.0,891 1ST AVE MANHATTAN NY 10022
25630,50075872,ABDULLAH SWEETS & RESTAURANT,2019,2.0,7306 37TH AVE QUEENS NY 11372
25633,50075878,COOKIE CRUMZ,2019,1.0,1015 44TH RD QUEENS NY 11101
25643,50075917,SUBWAY STORE #30214,2019,1.0,9558 QUEENS BLVD QUEENS NY 11374
25647,50075946,EM STAR CAFE,2019,2.0,19 DIVISION ST MANHATTAN NY 10002
25649,50075962,CHAMPION PIZZA,2019,1.0,17 CLEVELAND PL MANHATTAN NY 10012
25652,50075966,CHATIME CAFE,2019,2.0,5912 KISSENA BLVD QUEENS NY 11355
25656,50076000,ONE TEA GROUP,2019,1.0,13637 ROOSEVELT AVE QUEENS NY 11354
25662,50076035,JUNGO SUSHI,2019,1.0,4811 43RD AVE QUEENS NY 11104
25666,50076079,CHINITO LATINO,2019,2.0,122 DYCKMAN ST MANHATTAN NY 10040
25668,50076087,HOLO,2019,5.0,1563 DECATUR ST QUEENS NY 11385
25674,50076101,DHAKA GARDEN,2019,1.0,7223 37TH AVE QUEENS NY 11372
25675,50076107,LUCKY,2019,1.0,168 AVENUE B MANHATTAN NY 10009
25677,50076111,OK CANAAN,2019,1.0,4318 MAIN ST QUEENS NY 11355
25681,50076128,BAGEL CHIEF,2019,1.0,2169 BATH AVE BROOKLYN NY 11214
25683,50076131,DUNKIN DONUTS,2019,2.0,200 BROADWAY MANHATTAN NY 10038
25685,50076132,MARCY & MYRTLE 2 INC.,2019,1.0,101 N 10TH ST BROOKLYN NY 11249
25687,50076140,AMERICAN VEGAN,2019,1.0,612 VANDERBILT AVE BROOKLYN NY 11238
25700,50076191,JOLLIBEE,2019,1.0,609 8TH AVE MANHATTAN NY 10018
25702,50076215,BERGEN BAGELS,2019,2.0,557 FLATBUSH AVE BROOKLYN NY 11225
25708,50076228,WAH SING RESTAURANT,2019,1.0,143 ROCKAWAY AVE BROOKLYN NY 11233
25712,50076238,TEA SHOP AND BAKERY,2019,1.0,6109 UTOPIA PKWY QUEENS NY 11365
25716,50076263,SUBWAY,2019,2.0,27106 UNION TPKE QUEENS NY 11040
25718,50076268,STAR CAFE & BAKERY,2019,1.0,1251 FULTON ST BROOKLYN NY 11216
25721,50076290,TORO LOCO,2019,2.0,15 STONE ST MANHATTAN NY 10004
25722,50076291,EL TAHUR,2019,2.0,4402 3RD AVE BROOKLYN NY 11220
25737,50076379,21 GREENPOINT,2019,1.0,21 GREENPOINT AVE BROOKLYN NY 11222
25739,50076386,IMPERIAL CAFE,2019,1.0,2133A WILLIAMSBRIDGE RD BRONX NY 10461
25746,50076435,QUE RICO POLLO,2019,2.0,46 SAINT NICHOLAS AVE MANHATTAN NY 10026
25749,50076470,TARTINERY,2019,2.0,90 PARK AVE MANHATTAN NY 10016
25750,50076472,NY BAGEL CAFE & DELI,2019,1.0,501 KINGS HWY BROOKLYN NY 11223
25753,50076477,CROWN FRIED CHICKEN,2019,1.0,18803 JAMAICA AVE QUEENS NY 11423
25757,50076485,ABBRACADABRA MAGIC DELI,2019,2.0,190 KNICKERBOCKER AVE BROOKLYN NY 11237
25760,50076502,FUEL GRILL,2019,2.0,112 W 38TH ST MANHATTAN NY 10018
25765,50076534,FALAFEL TANAMI,2019,2.0,1305 E 17TH ST BROOKLYN NY 11230
25769,50076557,O2 K-BBQ,2019,2.0,4553 BELL BLVD QUEENS NY 11361
25775,50076587,GOGI GRILL,2019,1.0,599 6TH AVE MANHATTAN NY 10011
25783,50076643,CAZADOR RESTAURANT,2019,1.0,536 E 138TH ST BRONX NY 10454
25787,50076665,PETEE'S CAFE,2019,1.0,505 MYRTLE AVE BROOKLYN NY 11205
25789,50076675,ELIM BISTRO,2019,3.0,11 PARK PL MANHATTAN NY 10007
25791,50076680,ZYARA RESTAURANT,2019,1.0,2553 STEINWAY ST QUEENS NY 11103
25793,50076682,C&C ITALIAN DELI II,2019,3.0,8019 MYRTLE AVE QUEENS NY 11385
25797,50076721,AUNTIE ANNE'S / CINNABON,2019,1.0,2857 3RD AVE BRONX NY 10455
25801,50076759,KODAWARI,2019,1.0,100 FORSYTH ST MANHATTAN NY 10002
25805,50076767,BOIL BOIL ROOM,2019,1.0,1000 8TH AVE MANHATTAN NY 10019
25807,50076770,CHEF TORIBIO RESTAURANT,2019,2.0,446 WILSON AVE BROOKLYN NY 11221
25810,50076777,NEW KAM LAI,2019,1.0,514 AMSTERDAM AVE MANHATTAN NY 10024
25811,50076778,PROSPECT PARK WILDLIFE CENTER,2019,1.0,450 FLATBUSH AVE BROOKLYN NY 11225
25813,50076784,R & T PIZZA,2019,1.0,2236 AMSTERDAM AVE MANHATTAN NY 10032
25816,50076792,COFFEE & GREEN,2019,1.0,2106 36TH AVE QUEENS NY 11106
25817,50076795,CAFE LUX,2019,2.0,6300 8TH AVE BROOKLYN NY 11220
25823,50076844,YO YO FRITAILLE,2019,1.0,2811 GLENWOOD RD BROOKLYN NY 11210
25825,50076854,CANAVE,2019,1.0,4716 BROADWAY MANHATTAN NY 10040
25826,50076862,FIVE STAR EXPRESS,2019,4.0,1347 FLATBUSH AVE BROOKLYN NY 11210
25827,50076863,INFAMOUS BISTRO,2019,2.0,1012 AMSTERDAM AVE MANHATTAN NY 10025
25829,50076867,DAUNGDEE THAI,2019,1.0,378 METROPOLITAN AVE BROOKLYN NY 11211
25831,50076870,WESTSIDE WOK-KONATA SUSHI BAR,2019,2.0,691 AMSTERDAM AVE MANHATTAN NY 10025
25832,50076871,CAFE 11-11,2019,2.0,352 BROADWAY BROOKLYN NY 11211
25838,50076892,LA SELVA BAR & RESTAURANT,2019,2.0,9402 80TH ST QUEENS NY 11416
25839,50076899,JAMAICA POOLS AND PIZZA,2019,3.0,17903 JAMAICA AVE QUEENS NY 11432
25847,50076945,LUCKY PICKLE DUMPLING CO,2019,1.0,513 AMSTERDAM AVE MANHATTAN NY 10024
25852,50076965,SINGH'S DELI & PIZZA,2019,2.0,2616 OCEAN PKWY BROOKLYN NY 11235
25853,50076967,RICH AROMA,2019,2.0,465 W 125TH ST MANHATTAN NY 10027
25855,50076972,KENNEDY FRIED CHICKEN,2019,1.0,8905C 165TH ST QUEENS NY 11432
25858,50076978,ARASHI SUSHI,2019,1.0,9605 CHURCH AVE BROOKLYN NY 11212
25861,50076996,CATRINAS MEXICAN GRILL,2019,1.0,7316 3RD AVE BROOKLYN NY 11209
25863,50076997,EL JOBITO RESTAURANT,2019,1.0,1579 SAINT NICHOLAS AVE MANHATTAN NY 10040
25875,50077042,COLD STONE CREAMERY,2019,1.0,15714 CROSSBAY BLVD QUEENS NY 11414
25876,50077051,UNA PIZZA,2019,1.0,175 ORCHARD ST MANHATTAN NY 10002
25879,50077075,Emma's Torch,2019,2.0,345 SMITH ST BROOKLYN NY 11231
25882,50077087,RANO'S CHICKEN BURGERS,2019,1.0,2041 1ST AVE MANHATTAN NY 10029
25884,50077090,HUABEI DUMPLING RAMEN,2019,1.0,13358 41ST AVE QUEENS NY 11355
25886,50077097,GREEDI VEGAN,2019,1.0,1031 BERGEN ST BROOKLYN NY 11216
25894,50077169,SERENDIPITY 3,2019,2.0,225 E 60TH ST MANHATTAN NY 10022
25895,50077173,ULTRA SPICY HOUSE,2019,1.0,4409 KISSENA BLVD QUEENS NY 11355
25898,50077180,EL RINCON GRILL & BAR,2019,1.0,4663 METROPOLITAN AVE QUEENS NY 11385
25900,50077181,NEW JIN SHING CHINESE RESTAURANT,2019,1.0,1794 BROADWAY BROOKLYN NY 11207
25903,50077201,MARINELL BAKERY,2019,2.0,264 E 167TH ST BRONX NY 10456
25905,50077202,JERK CHICKEN AND GRILL,2019,1.0,907 NEW YORK AVE BROOKLYN NY 11203
25908,50077207,CHAMPION PIZZA,2019,2.0,2 W 14TH ST MANHATTAN NY 10011
25911,50077250,CASA CLEMA RESTAURANT & BAR,2019,1.0,1731 UNIVERSITY AVE BRONX NY 10453
25913,50077266,RONG RONG CAFE,2019,2.0,3146 GREENPOINT AVE QUEENS NY 11101
25914,50077268,SHINAGAWA,2019,2.0,157 E 33RD ST MANHATTAN NY 10016
25918,50077272,GOOD THANKS CAFE,2019,2.0,131 ORCHARD ST MANHATTAN NY 10002
