,ID,RESTAURANT NAME,INSPECTION YEAR,NUMBER OF CRITICAL VIOLATIONS,ADDRESS
3802,41021991,EXTRA VIRGIN,2018,2.5,259 WEST    4 STREET MANHATTAN NY 10014
3803,41022144,MASTRO'S STEAKHOUSE,2018,1.0,1285 AVENUE OF THE AMERICAS MANHATTAN NY 10019
3805,41022153,STARBUCKS,2018,1.0,325 WEST   49 STREET MANHATTAN NY 10019
3806,41022267,JALLOH FAMILY RESTAURANT,2018,1.0,3396 3 AVENUE BRONX NY 10456
3808,41022489,LA CANOA,2018,1.0,651 ONDERDONK AVENUE QUEENS NY 11385
3809,41022513,"FLOYD, NY",2018,1.0,131 ATLANTIC AVENUE BROOKLYN NY 11201
3812,41022701,POUND AND PENCE,2018,1.0,55 LIBERTY STREET MANHATTAN NY 10005
3813,41022790,ZABLOZKIS,2018,1.0,107 NORTH    6 STREET BROOKLYN NY 11249
3814,41022993,POSTO,2018,1.5,310 2 AVENUE MANHATTAN NY 10003
3815,41023553,59E59 BAR,2018,1.0,59 EAST   59 STREET MANHATTAN NY 10022
3816,41023740,JOHNY'S LUNCHEONETTE,2018,1.5,124 WEST   25 STREET MANHATTAN NY 10001
3817,41024190,CROCODILE LOUNGE,2018,1.0,325 EAST   14 STREET MANHATTAN NY 10003
3818,41024211,FRANKIES 457,2018,1.0,457 COURT STREET BROOKLYN NY 11231
3820,41024941,LUCIANO'S,2018,1.0,15 METROTECH CENTER BROOKLYN NY 11201
3822,41024987,NEIL'S COFFEE SHOP,2018,3.0,961 LEXINGTON AVENUE MANHATTAN NY 10021
3824,41025084,BRASS MONKEY,2018,2.0,55 LITTLE WEST 12 STREET MANHATTAN NY 10014
3825,41025252,CAFE HENRI,2018,1.0,1010 50 AVENUE QUEENS NY 11101
3827,41025692,IL PICCOLO BUFALO,2018,1.0,141 MULBERRY STREET MANHATTAN NY 10013
3829,41026438,"DUNKIN' DONUTS, BASKIN ROBBINS",2018,1.0,7007 MYRTLE AVENUE QUEENS NY 11385
3830,41026458,RICARDO STEAK HOUSE,2018,2.0,2145 2 AVENUE MANHATTAN NY 10029
3831,41026496,RUBY'S & LITTLE RUBY'S,2018,1.0,219 MULBERRY STREET MANHATTAN NY 10012
3833,41026617,COZY COTTAGE RESTAURANT,2018,2.0,4105 BOSTON ROAD BRONX NY 10466
3834,41026640,MEZE,2018,1.0,6601 13 AVENUE BROOKLYN NY 11219
3835,41026945,NEW DAWN RESTAURANT,2018,1.0,4021 22 STREET QUEENS NY 11101
3836,41028194,SAI'S CAFE,2018,1.0,6003 FORT HAMILTON PARKWAY BROOKLYN NY 11219
3837,41028321,D'ANGELO'S PIZZA,2018,1.0,902 EAST GUN HILL ROAD BRONX NY 10469
3838,41028460,SUBWAY,2018,3.0,1750 HYLAN BOULEVARD STATEN ISLAND NY 10305
3840,41028662,SWAGAT INDIAN RESTAURANT,2018,1.0,205 WEST   29 STREET MANHATTAN NY 10001
3842,41028791,STARBUCKS,2018,1.0,300 WEST   23 STREET MANHATTAN NY 10011
3843,41029257,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,2018,1.0,47 WEST   14 STREET MANHATTAN NY 10011
3844,41029337,WENDY'S,2018,1.0,1761 FOREST AVENUE STATEN ISLAND NY 10303
3845,41029356,THE DUPLEX,2018,1.0,61 CHRISTOPHER STREET MANHATTAN NY 10014
3846,41029870,D'ALEO'S PIZZERIA,2018,1.0,9010 JAMAICA AVENUE QUEENS NY 11421
3848,41030244,FRANKIE'S COCKTAIL LOUNGE,2018,1.0,2602 TILDEN AVENUE BROOKLYN NY 11226
3849,41030615,SERAFINA BROADWAY,2018,1.0,210 WEST   55 STREET MANHATTAN NY 10019
3851,41030732,SHUN FOOK CHINESE RESTAURANT,2018,1.0,13507 LEFFERTS BOULEVARD QUEENS NY 11420
3852,41030972,MINI BAR,2018,1.0,482 COURT STREET BROOKLYN NY 11231
3854,41030982,FAT BUDDHA,2018,2.0,212 AVENUE A MANHATTAN NY 10009
3855,41031150,FIRST OASIS,2018,2.0,9218 4 AVENUE BROOKLYN NY 11209
3857,41031707,LA BOITE EN BOIS,2018,2.0,75 WEST   68 STREET MANHATTAN NY 10023
3858,41031832,BRANDY LIBRARY LOUNGE,2018,1.0,25 NORTH MOORE STREET MANHATTAN NY 10013
3860,41032365,HORUS KABAB HOUSE,2018,1.0,93 AVENUE B MANHATTAN NY 10009
3862,41033197,WENDY'S,2018,1.0,141 EAST SERVICE ROAD STATEN ISLAND NY 10314
3864,41033313,KETTLE OF FISH,2018,1.0,59 CHRISTOPHER STREET MANHATTAN NY 10014
3865,41033693,ONE 7 KARAOKE,2018,1.0,29 WEST   17 STREET MANHATTAN NY 10011
3867,41034123,POLLOS MARIO,2018,1.5,8613 ROOSEVELT AVENUE QUEENS NY 11372
3868,41034539,HOLLYWOOD DINER,2018,1.0,574 6 AVENUE MANHATTAN NY 10011
3869,41034980,ISE,2018,1.0,63 COOPER SQUARE MANHATTAN NY 10003
3870,41035072,THE KETTLE BLACK,2018,1.5,8622 3 AVENUE BROOKLYN NY 11209
3872,41035201,LE PAIN QUOTIDIEN,2018,1.0,10 5 AVENUE MANHATTAN NY 10011
3875,41035387,BAR VELOCE,2018,1.0,176 7 AVENUE MANHATTAN NY 10011
3876,41035487,PADDY DUGGANS PUB,2018,2.0,4714 GREENPOINT AVENUE QUEENS NY 11104
3878,41036011,HUNTSPOINT CHINESE RESTAURANT,2018,1.0,901 SOUTHERN BOULEVARD BRONX NY 10459
3879,41036247,DUNKIN' DONUTS,2018,1.0,680 ARTHUR KILL ROAD STATEN ISLAND NY 10308
3882,41037118,PARAMOUNT BAR & GRILL,2018,1.0,235 WEST   46 STREET MANHATTAN NY 10036
3884,41037278,FIGAROLA PIZZERIA,2018,1.0,1284 1 AVENUE MANHATTAN NY 10065
3885,41037299,LEONE'S PIZZERIA & RESTAURANT,2018,1.6666666666666667,8402 COOPER AVENUE QUEENS NY 11385
3886,41037770,SUNNY'S,2018,1.0,253 CONOVER STREET BROOKLYN NY 11231
3887,41037812,TAMBORIL RESTAURANT,2018,1.0,118 FEATHERBED LANE BRONX NY 10452
3888,41037850,TU CASA RESTAURANT,2018,1.0,11905 METROPOLITAN AVENUE QUEENS NY 11415
3890,41038249,DOMAND'S ITALIAN GOURMET DELI & CATERERS,2018,1.0,3029 STRATTON ST QUEENS NY 11354
3891,41038561,MENDY'S,2018,1.0,109 EAST   42 STREET MANHATTAN NY 10017
3892,41038600,LIBERTY PIZZA,2018,1.0,482 MYRTLE AVENUE BROOKLYN NY 11205
3894,41039033,SIP SAK,2018,1.5,928 2 AVENUE MANHATTAN NY 10022
3895,41039229,CROWN FRIED CHICKEN,2018,1.0,10302 SPRINGFIELD BOULEVARD QUEENS NY 11429
3897,41039631,CANAAN CAKE HOUSE,2018,1.0,3640 UNION STREET QUEENS NY 11354
3898,41039634,CANAAN BAKERY,2018,1.0,4030 UNION STREET QUEENS NY 11354
3900,41039814,STARBUCKS,2018,1.0,45 EAST   51 STREET MANHATTAN NY 10022
3901,41040222,EL RINCONCITO DE NAGUA,2018,1.0,7620 JAMAICA AVENUE QUEENS NY 11421
3902,41040365,FANELLI CAFE,2018,1.0,94 PRINCE STREET MANHATTAN NY 10012
3903,41040376,THE GRILL HOUSE,2018,1.0,1991 BRONXDALE AVENUE BRONX NY 10462
3904,41040405,MCDONALD'S,2018,2.0,139 FLATBUSH AVENUE BROOKLYN NY 11217
3905,41040475,GRAMERCY  ALE HOUSE,2018,1.0,272 3 AVENUE MANHATTAN NY 10010
3906,41040655,25TH DELI,2018,1.0,4819 25 AVENUE QUEENS NY 11103
3907,41040849,DISHES,2018,2.0,6 EAST   45 STREET MANHATTAN NY 10017
3909,41041733,BAGELSMITH,2018,1.0,189 BEDFORD AVENUE BROOKLYN NY 11211
3910,41041936,ANDREW'S PIZZERIA,2018,2.0,7922 ELIOT AVENUE QUEENS NY 11379
3911,41042010,TIA POL,2018,1.0,205 10 AVENUE MANHATTAN NY 10011
3913,41042104,PATES PLUS BAKERY,2018,1.0,9715 SPRINGFIELD BOULEVARD QUEENS NY 11429
3914,41042416,CITY CINEMAS 123,2018,1.0,1001 3 AVENUE MANHATTAN NY 10022
3915,41042427,VILLAGE EAST CINEMAS,2018,1.0,181 2 AVENUE MANHATTAN NY 10003
3917,41042983,GERRITTSEN BEACH PROPERTY OWNERS ASSOCIATION,2018,1.0,12 POST COURT BROOKLYN NY 11229
3918,41043128,LILI'S 57,2018,2.5,200 WEST   57 STREET MANHATTAN NY 10019
3919,41043568,APPLEBEE'S,2018,1.0,76 WEST  225 STREET BRONX NY 10463
3921,41043903,DUNKIN' DONUTS,2018,1.3333333333333333,127 EAST   23 STREET MANHATTAN NY 10010
3922,41043971,DUNKIN' DONUTS,2018,1.0,843 EAST  149 STREET BRONX NY 10455
3923,41044065,TURKISH GRILL RESTAURANT & BAR,2018,2.0,4203 QUEENS BOULEVARD QUEENS NY 11104
3925,41044538,COOL ICE,2018,1.0,1872 VICTORY BOULEVARD STATEN ISLAND NY 10314
3926,41045928,PRETZEL MAKER,2018,1.0,9015 QUEENS BOULEVARD QUEENS NY 11373
3927,41046187,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,2018,1.0,456 LENOX AVENUE MANHATTAN NY 10037
3928,41046225,WINNERS BAR,2018,1.0,8267 BROADWAY QUEENS NY 11373
3929,41046279,CHUCK E. CHEESE'S,2018,2.0,139 FLATBUSH AVENUE BROOKLYN NY 11217
3930,41046455,FREEMANS (FREEMANS ALLEY),2018,1.0,191 CHRYSTIE STREET MANHATTAN NY 10002
3933,41046492,CAFE EXCHANGE,2018,2.25,49 BROADWAY MANHATTAN NY 10006
3934,41046505,1 DARBAR,2018,2.0,152 EAST   46 STREET MANHATTAN NY 10017
3936,41046514,WAGNER COLLEGE - HAWK'S NEST,2018,1.0,631 HOWARD AVENUE STATEN ISLAND NY 10301
3937,41046685,CREPES ON COLUMBUS,2018,1.5,990 COLUMBUS AVENUE MANHATTAN NY 10025
3938,41046726,THE CAPITAL GRILLE,2018,1.0,155 EAST   42 STREET MANHATTAN NY 10017
3939,41046913,THE CONTINENTAL,2018,1.0,75 RUTLEDGE STREET BROOKLYN NY 11249
3940,41047105,LIBRETTO'S PIZZERIA,2018,1.0,546 3 AVENUE MANHATTAN NY 10016
3941,41047349,JENNIFER CAFE,2018,1.5,67 1 AVENUE MANHATTAN NY 10003
3942,41047941,SWEETWATER RESTAURANT,2018,1.6666666666666667,105 NORTH    6 STREET BROOKLYN NY 11249
3944,41047999,THE BLARNEY STONE PUB & RESTAURANT,2018,2.0,410 8 AVENUE MANHATTAN NY 10001
3946,41048427,CHIPOTLE MEXICAN GRILL,2018,1.0,2 BROADWAY MANHATTAN NY 10004
3948,41048429,CHIPOTLE MEXICAN GRILL,2018,1.0,185 MONTAGUE STREET BROOKLYN NY 11201
3949,41049051,RUTH M LIEDYS SHORE INN,2018,2.0,748 RICHMOND TER STATEN ISLAND NY 10301
3951,41049219,KENNEDY CHICKEN AND PIZZA,2018,2.0,941 INTERVALE AVENUE BRONX NY 10459
3952,41049312,VILLA,2018,1.0,263 WEST   42 STREET MANHATTAN NY 10036
3954,41049375,SHELI RESTAURANT,2018,2.0,492 BROADWAY BROOKLYN NY 11211
3956,41049500,BELLE HARBOR STEAKHOUSE,2018,2.0,268 BEACH  116 STREET QUEENS NY 11694
3957,41049808,WAGNER COLLEGE - MAIN DINING      HALL,2018,2.0,631 HOWARD AVENUE STATEN ISLAND NY 10301
3958,41050020,COMMONWEALTH,2018,1.0,497 5 AVENUE BROOKLYN NY 11215
3959,41050171,CUBA,2018,1.0,222 THOMPSON STREET MANHATTAN NY 10012
3960,41050224,STOP DELI,2018,1.0,4301 31 AVENUE QUEENS NY 11103
3962,41050494,DOMINO'S,2018,1.0,815 ONDERDONK AVENUE QUEENS NY 11385
3964,41050624,DUNKIN' DONUTS,2018,1.0,2220 FOREST AVENUE STATEN ISLAND NY 10303
3965,41050702,CHRIS SUPER DELI,2018,1.0,903 SHERIDAN AVENUE BRONX NY 10451
3966,41050795,D-LITE DONUTS,2018,1.0,4519 BROADWAY QUEENS NY 11103
3967,41050812,OXFORD CAFE,2018,1.0,109 EAST   59 STREET MANHATTAN NY 10022
3968,41050875,DUNKIN' DONUTS,2018,1.0,110 WEST  145 STREET MANHATTAN NY 10039
3969,41050934,IRISH ROVER,2018,1.0,3718 28 AVENUE QUEENS NY 11103
3970,41051273,PRET A MANGER,2018,1.0,1350 6 AVENUE MANHATTAN NY 10019
3971,41051587,DUNKIN' DONUTS,2018,2.0,1391 MADISON AVENUE MANHATTAN NY 10029
3972,41052309,BEAN POST PUB,2018,1.0,7525 5 AVENUE BROOKLYN NY 11209
3973,41052939,BROTHERS PIZZA RESTAURANT,2018,1.0,647 4 AVENUE BROOKLYN NY 11232
3974,41053093,TURKS & FROGS,2018,1.0,323 WEST   11 STREET MANHATTAN NY 10014
3976,41053329,GOLDEN CHICKEN,2018,1.0,17944 HILLSIDE AVENUE QUEENS NY 11432
3977,41053864,LACEY'S BRIDGE TAVERN,2018,5.0,75 INNIS STREET STATEN ISLAND NY 10302
3979,41054554,PHEBES,2018,1.0,359 BOWERY STREET MANHATTAN NY 10003
3980,41054675,STARBUCKS,2018,2.0,2070 VICTORY BOULEVARD STATEN ISLAND NY 10314
3981,41054695,PICANTE MEXICAN BAR AND GRILL RESTAURANT,2018,1.0,3424 BROADWAY MANHATTAN NY 10031
3983,41055817,BLAKE BAKERY & TAKE OUT FOOD,2018,3.5,1681 NOSTRAND AVENUE BROOKLYN NY 11226
3985,41055920,"DUNKIN' DONUTS, BASKIN ROBBINS",2018,1.0,7413 ROOSEVELT AVENUE QUEENS NY 11372
3987,41055922,"DUNKIN' DONUTS, BASKIN ROBBINS",2018,1.0,10009 ASTORIA BOULEVARD QUEENS NY 11369
3989,41055930,GOLDING CAFE (NEW YORK UNIVERSITY LAW SCHOOL - VANDERBILT HALL),2018,1.5,40 WASHINGTON SQUARE SOUTH MANHATTAN NY 10012
3990,41056088,BUA,2018,1.0,122-126 ST MARKS PLACE MANHATTAN NY 10009
3991,41056164,CACIO & PEPE,2018,1.0,182 2 AVENUE MANHATTAN NY 10003
3994,41056355,NEW MILLENIUM PIZZERIA,2018,1.0,394 WEST  145 STREET MANHATTAN NY 10031
3995,41056433,DUNKIN' DONUTS/ BASKIN ROBBINS,2018,1.0,1760 2 AVENUE MANHATTAN NY 10128
3997,41057360,KROLEWSKIE JADLO,2018,2.0,694 MANHATTAN AVENUE BROOKLYN NY 11222
3999,41057755,BAROSA BRICK OVEN,2018,2.0,6229 WOODHAVEN BOULEVARD QUEENS NY 11374
4000,41058206,BARCADE,2018,1.0,388 UNION AVENUE BROOKLYN NY 11211
4001,41058228,CHA-AN TEAHOUSE,2018,3.0,230 EAST    9 STREET MANHATTAN NY 10003
4002,41058883,UPSTAIRS  BAR,2018,1.0,59 CANAL STREET MANHATTAN NY 10002
4003,41059016,BAIRES BAKERY,2018,3.0,9009 ROOSEVELT AVENUE QUEENS NY 11372
4004,41059145,DAN'S BAKERY & ROTI HOUSE,2018,1.0,12616 ROCKAWAY BOULEVARD QUEENS NY 11420
4006,41059649,CORFU GRILL,2018,1.0,7017 AUSTIN STREET QUEENS NY 11375
4007,41059709,"DUNKIN' DONUTS, BASKIN ROBBINS",2018,1.0,46 EAST  167 STREET BRONX NY 10452
4009,41060064,EN JAPANESE BRASSERIE,2018,2.0,435 HUDSON STREET MANHATTAN NY 10014
4011,41060193,DUDLEYS,2018,1.3333333333333333,85 ORCHARD STREET MANHATTAN NY 10002
4013,41060762,PRIMO COFFEE CART,2018,1.0,0 PENN STATION MANHATTAN NY 10121
4014,41060816,PRIMO CAPPUCCINO II,2018,1.0,0 PENN STATION MANHATTAN NY 10121
4015,41060830,CHIPICHAPE COLOMBIAN BAKERY,2018,2.0,4553 45 STREET QUEENS NY 11377
4016,41060947,EL TIMBIRICHI RESTAURANT,2018,1.0,168 EAST  174 STREET BRONX NY 10457
4018,41061016,PEARL RESTAURANT,2018,2.0,13103 LIBERTY AVENUE QUEENS NY 11419
4019,41061082,NINTH STREET ESPRESSO,2018,1.0,700 EAST    9 STREET MANHATTAN NY 10009
4020,41061355,THE DELANCEY,2018,1.0,168 DELANCEY STREET MANHATTAN NY 10002
4022,41061861,ROCKMEISHA,2018,1.0,11 BARROW STREET MANHATTAN NY 10014
4023,41061923,LENOS BAR CAFE,2018,1.0,8015 NORTHERN BOULEVARD QUEENS NY 11372
4024,41062874,DALLAS BBQ,2018,1.0,180 LIVINGSTON STREET BROOKLYN NY 11201
4026,41063283,SANTA FE,2018,1.0,73 WEST   71 STREET MANHATTAN NY 10023
4027,41063464,3 STAR JUICE CENTER,2018,2.0,482 UTICA AVENUE BROOKLYN NY 11203
4028,41063946,V CAFE,2018,1.0,345 GREENWICH STREET MANHATTAN NY 10013
4029,41063955,PARK CAFE,2018,1.3333333333333333,82 7 AVENUE BROOKLYN NY 11217
4031,41064439,THE JAGUAR RESTAURANT,2018,2.0,1735 LEXINGTON AVENUE MANHATTAN NY 10029
4032,41064708,HOUSE OF PIZZA & CALZONES,2018,1.0,132 UNION STREET BROOKLYN NY 11231
4034,41064849,LUCKY JACK'S,2018,1.0,129 ORCHARD STREET MANHATTAN NY 10002
4036,41064863,MCDONALD'S,2018,1.0,599 EAST TREMONT AVENUE BRONX NY 10457
4037,41065828,THE BAGEL STORE,2018,1.0,754 METROPOLITAN AVENUE BROOKLYN NY 11211
4040,41066599,SUBWAY,2018,1.0,2025 STILLWELL AVENUE BROOKLYN NY 11223
4041,41066646,CARVEL ICE CREAM,2018,1.0,3594 NOSTRAND AVENUE BROOKLYN NY 11229
4042,41066767,DALTON'S BAR & GRILL,2018,1.0,611 9 AVENUE MANHATTAN NY 10036
4043,41066771,DUNKIN' DONUTS,2018,1.0,5702 2 AVENUE BROOKLYN NY 11220
4045,41067225,ELEGANTE RESTAURANT,2018,3.0,9201 ROCKAWAY BEACH BOULEVARD QUEENS NY 11693
4047,41067289,TINA'S CUBAN CUISINE,2018,1.0,179 MADISON AVENUE MANHATTAN NY 10016
4049,41067497,LIC Bagels,2018,2.0,3108 36 AVENUE QUEENS NY 11106
4051,41067502,CARLOS PIZZERIA,2018,1.0,575 SENECA AVENUE QUEENS NY 11385
4052,41067651,BOUNCE,2018,2.0,55 WEST   21 STREET MANHATTAN NY 10010
4054,41067696,THE MODERN,2018,2.0,11 WEST   53 STREET MANHATTAN NY 10019
4055,41067778,SALA ONE NINE,2018,1.5,35 WEST   19 STREET MANHATTAN NY 10011
4058,41068088,PARADE GROUNDS SNACK BAR,2018,1.0,50 PARKSIDE AVENUE BROOKLYN NY 11226
4059,41068312,EL ENCUENTRO RESTAURANT,2018,1.0,3901 104 STREET QUEENS NY 11368
4061,41068567,CELON BAR & LOUNGE,2018,1.0,40 WEST   40 STREET MANHATTAN NY 10018
4062,41068576,PROMESA CAFETERIA,2018,1.0,1776 CLAY AVENUE BRONX NY 10457
4063,41068607,CAFE NUNEZ,2018,1.5,240 WEST   35 STREET MANHATTAN NY 10001
4064,41068920,THE SKINNY,2018,1.0,174 ORCHARD STREET MANHATTAN NY 10002
4065,41069367,PAPHOS DINER,2018,1.5,2501 FULTON STREET BROOKLYN NY 11207
4067,41069646,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,2018,1.0,2521 WEBSTER AVE BRONX NY 10458
4070,41070415,GARI,2018,1.0,370 COLUMBUS AVENUE MANHATTAN NY 10024
4071,41070673,AMOR KARAOKE & BAR,2018,1.5,7801 ROOSEVELT AVENUE QUEENS NY 11372
4072,41070857,YOURS & MINE RESTAURANT,2018,1.0,841 EMPIRE BOULEVARD BROOKLYN NY 11213
4074,41071232,CAPRI SOCIAL CLUB,2018,1.0,156 CALYER STREET BROOKLYN NY 11222
4075,41071308,RADIO CITY MUSIC HALL,2018,1.0,1260 AVENUE OF THE AMERICAS MANHATTAN NY 10020
4077,41071980,CELLINI,2018,1.5,65 EAST   54 STREET MANHATTAN NY 10022
4078,41072640,PARAISO AZTECA RESTAURANT & BAR,2018,1.0,10253 43 AVENUE QUEENS NY 11368
4080,41072750,CUCINA BENE PIZZERIA,2018,1.5,41 EXCHANGE PLACE MANHATTAN NY 10005
4082,41072936,LADY M CONFECTIONS,2018,1.0,41 EAST   78 STREET MANHATTAN NY 10075
4083,41073072,LIBATION,2018,1.0,137 LUDLOW STREET MANHATTAN NY 10002
4084,41073304,ON THE ROX LOUNGE & BAR,2018,1.0,10503 LIBERTY AVENUE QUEENS NY 11417
4086,41073493,NINOS RESTAURANT,2018,2.0,1110 HYLAN BOULEVARD STATEN ISLAND NY 10305
4087,41073604,BIG BOOTY BREAD,2018,1.0,261 WEST   23 STREET MANHATTAN NY 10011
4088,41073631,THE QUAYS,2018,1.0,4502 30 AVENUE QUEENS NY 11103
4090,41073776,OLGA'S RESTAURANT,2018,1.0,1324 JEROME AVENUE BRONX NY 10452
4091,41073979,CLOCK WORK,2018,1.0,21 ESSEX STREET MANHATTAN NY 10002
4093,41073985,HEARTLAND BREWERY,2018,2.0,350 5 AVENUE MANHATTAN NY 10118
4094,41074013,CAFE MANHATTAN,2018,1.5,35 WEST   45 STREET MANHATTAN NY 10036
4095,41074128,YER MAN'S IRISH PUB,2018,1.0,7026 88 STREET QUEENS NY 11385
4097,41074207,SMALLS JAZZ CLUB,2018,1.0,183 WEST   10 STREET MANHATTAN NY 10014
4098,41074502,MEZCALS,2018,2.0,1474 86 STREET BROOKLYN NY 11228
4100,41074503,FAY DA BAKERY,2018,2.0,8612 JUSTICE AVE QUEENS NY 11373
4102,41075211,SUSHI GALLERY,2018,1.0,71 CLARK STREET BROOKLYN NY 11201
4103,41075406,THE GAVEL GRILL,2018,3.0,9 HYATT STREET STATEN ISLAND NY 10301
4104,41075977,SOPHIE'S RESTAURANT,2018,1.0,369 LEXINGTON AVENUE MANHATTAN NY 10017
4105,41076171,CARVEL ICE CREAM,2018,1.0,5826 ROOSEVELT AVENUE QUEENS NY 11377
4106,41076181,NEW THRIVING RESTAURANT OF GUYANA,2018,1.5,10702 LIBERTY AVENUE QUEENS NY 11417
4107,41076270,CITY PERK,2018,1.0,15 PENN PLAZA MANHATTAN NY 10001
4109,41076314,MELBA'S,2018,4.0,300 WEST  114 STREET MANHATTAN NY 10026
4110,41076408,ETCETERA ETCETERA,2018,1.0,352 WEST   44 STREET MANHATTAN NY 10036
4113,41076499,EL CAFETAL BAKERY,2018,2.0,10225 JAMAICA AVENUE QUEENS NY 11418
4115,41076662,HILL CAFE,2018,1.0,17 PUTNAM AVENUE BROOKLYN NY 11238
4117,41076903,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,2018,1.0,1438 METROPOLITAN AVENUE BRONX NY 10462
4118,41076966,POPEYES LOUISIANA KITCHEN,2018,1.0,949 EAST  174 STREET BRONX NY 10460
4121,41077301,COZY CAFE,2018,1.0,43 EAST 1 STREET MANHATTAN NY 10003
4122,41077320,BAKED,2018,1.0,359 VAN BRUNT STREET BROOKLYN NY 11231
4123,41077507,LA NUEVA ESTRELLA BAR & RESTAURANT,2018,2.0,390 EAST  204 STREET BRONX NY 10467
4124,41077631,ROTI ROLL / SUITE,2018,3.5,992 AMSTERDAM AVENUE MANHATTAN NY 10025
4126,41078097,HAE WOON DAE RESTAURANT,2018,1.0,7532 BROADWAY QUEENS NY 11373
4127,41078099,ORIGINAL RAY'S PIZZA,2018,1.0,811 LEXINGTON AVENUE MANHATTAN NY 10065
4129,41078147,SUBWAY,2018,1.0,31 WEST   43 STREET MANHATTAN NY 10036
4131,41078357,SOJOURN,2018,1.0,242-244 EAST   79 STREET MANHATTAN NY 10075
4132,41079206,COCO'S PIZZA & RESTAURANT,2018,1.0,1377 SUTTER AVENUE BROOKLYN NY 11208
4133,41079283,THE BROTHERS CAFE,2018,3.0,3949 43 AVENUE QUEENS NY 11104
4134,41079477,LIBERTY DELI & MRS. FIELDS COOKIES,2018,2.0,30 ROCKEFELLER PLAZA MANHATTAN NY 10112
4135,41079528,LASAGNA RESTAURANT,2018,1.3333333333333333,196 8 AVENUE MANHATTAN NY 10011
4137,41080095,KIDVILLE CAFE,2018,1.0,163 EAST   84 STREET MANHATTAN NY 10028
4138,41080215,PIO PIO,2018,1.0,264 CYPRESS AVENUE BRONX NY 10454
4139,41080427,COCONUT PALM BAR AND GRILL,2018,1.0,2407 WESTCHESTER AVENUE BRONX NY 10461
4140,41080814,GOTTLIEB'S RESTAURANT,2018,2.0,352 ROEBLING STREET BROOKLYN NY 11211
4141,41081510,CHOP'T,2018,1.5,60 EAST   56 STREET MANHATTAN NY 10022
4142,41081535,EDDIE JR'S SPORT LOUNGE,2018,1.0,40 MARCY AVENUE BROOKLYN NY 11211
4143,41081705,VERONICA'S BAR,2018,1.0,3404 36 AVENUE QUEENS NY 11106
4144,41081943,SUBWAY,2018,2.0,1 PENN PLAZA MANHATTAN NY 10119
4146,41083266,SPARKS DELI RESTAURANT,2018,1.0,2831 BORDEN AVENUE QUEENS NY 11101
4147,41083366,TRINI ROTI HOUSE AND BAKERY,2018,1.5,1065 RUTLAND ROAD BROOKLYN NY 11212
4148,41083514,GAEL PUB,2018,1.0,1465 3 AVENUE MANHATTAN NY 10028
4150,41083574,LAND THAI KITCHEN,2018,1.0,450 AMSTERDAM AVENUE MANHATTAN NY 10024
4151,41083637,ITALIA PIZZA,2018,1.0,307 KINGS HIGHWAY BROOKLYN NY 11223
4152,41083735,PLAZA TULCINGO RESTAURANT,2018,1.0,10 EAST CLARKE PLACE BRONX NY 10452
4153,41083785,PAKIZA RESTAURANT,2018,1.3333333333333333,1032 CONEY ISLAND AVENUE BROOKLYN NY 11230
4155,41083896,CON EDISON CAFETERIA,2018,1.0,4 IRVING PLACE MANHATTAN NY 10003
4156,41083927,CAFE DU SOLEIL,2018,2.0,245 WEST  104 STREET MANHATTAN NY 10025
4157,41084188,UVA,2018,1.0,1486 2 AVENUE MANHATTAN NY 10075
4158,41084481,JOE'S GINGER RESTAURANT,2018,1.5,25 PELL STREET MANHATTAN NY 10013
4159,41084776,CHIPOTLE MEXICAN GRILL,2018,1.0,680 6 AVENUE MANHATTAN NY 10010
4161,41084833,LEDERHOSEN RESTAURANT,2018,1.0,39 GROVE STREET MANHATTAN NY 10014
4162,41085065,THE LEVEE,2018,2.0,212 BERRY STREET BROOKLYN NY 11249
4164,41085439,INES' BAKERY,2018,2.0,948 4 AVENUE BROOKLYN NY 11232
4166,41086054,COCK'S BAJAN RESTAURANT,2018,2.0,806 NOSTRAND AVENUE BROOKLYN NY 11216
4167,41086102,COURT STREET BAGELS,2018,2.0,181 COURT STREET BROOKLYN NY 11201
4168,41086188,VAN DAM DELI,2018,3.0,5250 VAN DAM STREET QUEENS NY 11101
4169,41086217,MIKES OLYMPIC GRILL,2018,1.0,1637 FOREST AVENUE STATEN ISLAND NY 10302
4171,41086368,LUZ DE AMERICA RESTAURANT,2018,2.0,10430 ROOSEVELT AVENUE QUEENS NY 11368
4172,41086575,DUNKIN' DONUTS,2018,1.0,5501 BROADWAY BRONX NY 10463
4174,41086655,SCOOPS,2018,1.0,624 FLATBUSH AVENUE BROOKLYN NY 11225
4176,41086673,AMORINA,2018,1.0,624 VANDERBILT AVENUE BROOKLYN NY 11238
4178,41086843,TIEN CHU CHINESE KITCHEN,2018,1.5,18838 LINDEN BOULEVARD QUEENS NY 11412
4179,41086895,CHIPOTLE MEXICAN GRILL,2018,1.0,9 WEST   42 STREET MANHATTAN NY 10036
4180,41087075,BETWEEN THE BREAD,2018,2.0,145 WEST   55 STREET MANHATTAN NY 10019
