,ID,RESTAURANT NAME,INSPECTION YEAR,NUMBER OF NON-CRITICAL VIOLATIONS,ADDRESS
6577,41351765,CHUNG HING CHINESE RESTAURANT,2018,2.0,157 COURT STREET BROOKLYN NY 11201
6580,41352974,SAKURA 6 JAPANESE CUISINE,2018,4.0,837 MANHATTAN AVENUE BROOKLYN NY 11222
6582,41352978,WONG WONG NOODLE SHOP,2018,1.5,5410 8 AVENUE BROOKLYN NY 11220
6584,41353118,BATARD,2018,1.0,239 WEST BROADWAY MANHATTAN NY 10013
6586,41353218,CASSIANO'S PIZZA,2018,2.0,930 3 AVENUE MANHATTAN NY 10022
6588,41353290,THANH DA,2018,1.0,6008 7 AVENUE BROOKLYN NY 11220
6589,41353366,VESTA TRATTORIA & WINE BAR,2018,3.0,2102 30 AVENUE QUEENS NY 11102
6591,41353384,STEINWAY PIZZA RESTAURANT,2018,2.0,3151 STEINWAY STREET QUEENS NY 11103
6592,41353386,BAR VELOCE,2018,1.0,146 WEST HOUSTON STREET MANHATTAN NY 10012
6594,41353418,DUNKIN' DONUTS,2018,1.0,666 5 AVENUE MANHATTAN NY 10103
6595,41353598,NIO'S WEST INDIAN RESTAURANT & BAKERY,2018,1.5,2702 CHURCH AVENUE BROOKLYN NY 11226
6596,41353612,SOHO SUSHI,2018,1.5,231 SULLIVAN STREET MANHATTAN NY 10012
6597,41353639,WILLIAM GREENBERG JR DESSERTS,2018,1.0,1100 MADISON AVENUE MANHATTAN NY 10028
6598,41353915,G'S HOMESTYLE COOKING,2018,1.5,9508 SUTPHIN BOULEVARD QUEENS NY 11435
6601,41353929,PIZZARAMA,2018,1.5,3715 FRANCIS LEWIS BOULEVARD QUEENS NY 11358
6603,41354008,NEW HOP SHING KITCHEN,2018,1.0,533 BLAKE AVENUE BROOKLYN NY 11207
6604,41354251,SOHO 54,2018,1.0,54 WATTS STREET MANHATTAN NY 10013
6605,41354314,ISABELLA'S FROZEN TREATS,2018,1.0,5503 69 STREET QUEENS NY 11378
6607,41354676,ALI BABA'S TERRACE,2018,2.0,862 2 AVENUE MANHATTAN NY 10017
6609,41355046,FRESCO TORTILLAS,2018,2.0,858 10 AVENUE MANHATTAN NY 10019
6610,41355257,CASTILLO RESTAURANT,2018,2.0,4020 5 AVENUE BROOKLYN NY 11232
6612,41355345,CORNERSTONE TAVERN/THE STAG'S HEAD,2018,2.0,961 2 AVENUE MANHATTAN NY 10022
6614,41355657,PRIMA PIZZA,2018,1.5,22270 BRADDOCK AVE QUEENS NY 11428
6616,41355668,YEE LI RESTAURANT,2018,2.0,1-3 ELIZABETH STREET MANHATTAN NY 10013
6618,41355701,SILO CAFE,2018,2.0,805 3 AVENUE MANHATTAN NY 10022
6619,41355729,PHIL'S CRUMMY CORNER,2018,2.0,323 COLUMBIA STREET BROOKLYN NY 11231
6620,41355897,POLLO DORADO FRIED CHICKEN,2018,1.5,1497 ST NICHOLAS AVENUE MANHATTAN NY 10033
6621,41356077,BISTANGO,2018,4.0,415 3 AVENUE MANHATTAN NY 10016
6622,41356229,INCHEON RESTAURANT,2018,2.0,16225 DEPOT ROAD QUEENS NY 11358
6623,41356235,VIACOM CAFETERIA,2018,2.0,1515 BROADWAY MANHATTAN NY 10036
6624,41356242,VIACOM EXECUTIVE DINING ROOM,2018,2.0,1515 BROADWAY MANHATTAN NY 10036
6625,41356747,LINCOLN PARK BAR & GRILL,2018,1.5,867A 9 AVENUE MANHATTAN NY 10019
6626,41356759,PETEY'S BURGER,2018,1.0,3017 30 AVENUE QUEENS NY 11102
6628,41356909,GIUSEPPE PIZZERIA,2018,3.0,4300 AMBOY ROAD STATEN ISLAND NY 10312
6629,41357064,THE RICHARDSON,2018,1.0,451 GRAHAM AVENUE BROOKLYN NY 11222
6630,41357167,RESTAURANT ON THE PLAZA PIZZERIA,2018,3.0,50 NEW DORP PLAZA STATEN ISLAND NY 10306
6632,41357172,JUSTINE RESTAURANT,2018,2.0,28 EAST 167 STREET BRONX NY 10452
6634,41357264,DUNKIN' DONUTS,2018,1.0,9637 QUEENS BOULEVARD QUEENS NY 11374
6636,41358275,NAPOLI'S BEST PIZZA,2018,1.0,521 EAST TREMONT AVENUE BRONX NY 10457
6638,41358451,ZEREGA AVENUE DELI,2018,2.0,1130 ZEREGA AVENUE BRONX NY 10462
6640,41358740,DUNKIN' DONUTS,2018,1.0,355 EAST   86 STREET MANHATTAN NY 10028
6641,41359238,GT PARADISE CARIBBEAN CUISINE,2018,1.0,4208 CHURCH AVENUE BROOKLYN NY 11203
6642,41359365,VIDA BELLA ''NUTRITION CLUB'',2018,1.0,3757 103 STREET QUEENS NY 11368
6644,41359575,VANILLA CAFE,2018,1.0,8701 ROOSEVELT AVENUE QUEENS NY 11372
6646,41359698,EMPIRE TORTILLAS,2018,2.0,3556 NOSTRAND AVENUE BROOKLYN NY 11229
6647,41360076,DIG INN SEASONAL MARKET,2018,1.0,40 WEST   55 STREET MANHATTAN NY 10019
6650,41360332,NEW WING WAH BAKERY,2018,1.0,246 GRAND STREET MANHATTAN NY 10002
6651,41360464,SNACK BAR,2018,2.0,1111 131 STREET QUEENS NY 11356
6652,41360467,WESTSIDE COFFEE SHOP RESTAURANT,2018,1.0,323 CHURCH STREET MANHATTAN NY 10013
6654,41360469,SKY GARDEN AND TONIC AT SPA CASTLE,2018,1.0,1111 131 STREET QUEENS NY 11356
6655,41360734,GEE WHIZ,2018,2.0,295 GREENWICH STREET MANHATTAN NY 10007
6656,41360872,DUNKIN' DONUTS,2018,1.0,2945 VETERANS ROAD WEST STATEN ISLAND NY 10309
6658,41360895,NINTH STREET ESPRESSO,2018,1.0,341 EAST 10 STREET MANHATTAN NY 10009
6660,41361177,GRIMALDI'S,2018,2.0,24202 61 AVENUE QUEENS NY 11362
6661,41361564,NAN XIANG XIAO LONG BAO RESTAURANT,2018,1.0,3812 PRINCE STREET QUEENS NY 11354
6662,41361743,KING WOK,2018,1.0,725 ALLERTON AVENUE BRONX NY 10467
6665,41362033,COPACABANA PIZZA & GRILL,2018,1.5,3113 36 AVENUE QUEENS NY 11106
6666,41362043,BACK HOME BAKERY,2018,1.0,936 BROOKLYN AVENUE BROOKLYN NY 11203
6667,41362111,PANNA II GARDEN INDIAN RESTAURANT,2018,1.0,93 1ST AVE MANHATTAN NY 10003
6668,41362141,ANDY'S CAFETERIA (Queens Hospital),2018,1.0,8268 164 STREET QUEENS NY 11432
6670,41362200,NAYA MEZZE & GRILL,2018,1.0,1057 2 AVENUE MANHATTAN NY 10022
6671,41362335,LUCY'S ASIAN KITCHEN,2018,1.0,0 JOHN F. KENNEDY INTL AIRPORT QUEENS NY 11430
6672,41362350,PHILLY CHEESESTEAKS,2018,1.0,0 JOHN F. KENNEDY INTL AIRPORT QUEENS NY 11430
6673,41362353,REVIVE (FOOD COURT BAR),2018,1.0,0 JOHN F. KENNEDY INTL AIRPORT QUEENS NY 11430
6674,41362369,FOOD COURT KITCHEN,2018,1.0,0 JFK INTERNATIONAL AIRPORT QUEENS NY 11430
6675,41362403,REVIVE (SC),2018,1.0,0 JFK INTERNATIONAL AIRPORT QUEENS NY 11430
6676,41362413,AERONUOVA,2018,1.0,0 JFK INTERNATIONAL AIRPORT QUEENS NY 11430
6678,41362418,AWAY CAFE,2018,1.0,0 JFK INTERNATIONAL AIRPORT QUEENS NY 11430
6679,41362423,CIBO EXPRESS GOURMET MARKET,2018,1.0,0 JFK INTL. AIRPORT QUEENS NY 11430
6680,41362427,CIBO EXPRESS GOURMET MARKET,2018,1.0,0 JFK INTL. AIRPORT QUEENS NY 11430
6681,41362438,NEW YORK SPORTS GRILL,2018,1.0,0 JFK INTERNATIONAL AIRPORT QUEENS NY 11430
6682,41362447,CIBO EXPRESS GOURMET MARKET,2018,1.0,0 JFK INTL. AIRPORT QUEENS NY 11430
6683,41362451,HORIZON BAKERY CAFE,2018,1.0,0 JFK INTL AIRPORT QUEENS NY 11430
6686,41362506,EMPIRE GRILL,2018,2.0,597 EMPIRE BOULEVARD BROOKLYN NY 11213
6688,41362519,DEEP BLUE,2018,1.0,0 JOHN F KENNEDY INTL AIRPORT QUEENS NY 11430
6690,41362524,FRESH,2018,1.0,0 JFK INTERNATIONAL AIRPORT QUEENS NY 11430
6692,41362527,CHEEBURGER CHEEBURGER,2018,1.0,0 JFK INTERNATIONAL AIRPORT QUEENS NY 11430
6693,41362530,BOARS HEAD,2018,1.0,0 JFK INTL. AIRPORT QUEENS NY 11430
6695,41362531,PIQUILLO,2018,1.0,0 JFK INTERNATIONAL AIRPORT QUEENS NY 11430
6696,41362540,AUNT BUTCHIES/ REVIVE BAR,2018,1.0,0 JFK INTERNATIONAL AIRPORT QUEENS NY 11430
6697,41362553,REVOLUCION,2018,2.0,0 JFK INTERNATIONAL AIRPORT QUEENS NY 11430
6699,41362565,BASCOM CATERING & EVENTS,2018,1.0,940 GARRISON AVENUE BRONX NY 10474
6701,41362620,MAGNOLIA BAKERY,2018,1.0,1240 AVENUE OF THE AMERICAS MANHATTAN NY 10020
6702,41363092,THE GIBSON,2018,1.0,108 BEDFORD AVENUE BROOKLYN NY 11249
6704,41363184,BEAN N BEAN,2018,1.0,71 BROADWAY MANHATTAN NY 10006
6705,41363275,POPEYES LOUISIANA KITCHEN,2018,1.0,2010 86 STREET BROOKLYN NY 11214
6706,41363369,LA CROSTA RESTAURANT,2018,1.3333333333333333,436 EAST   72 STREET MANHATTAN NY 10021
6707,41363485,LEO'S BAGELS,2018,1.0,3 HANOVER SQUARE MANHATTAN NY 10004
6708,41363530,CAFE 104,2018,1.0,3914 104 STREET QUEENS NY 11368
6709,41363896,MARIO'S PIZZA,2018,1.0,79 EAST GUN HILL ROAD BRONX NY 10467
6712,41364122,CHECKERS,2018,1.0,2270 FOREST AVENUE STATEN ISLAND NY 10303
6714,41365003,BROWNIE'S CAFE AT COLUMBIA,2018,1.0,1172 AMSTERDAM AVENUE MANHATTAN NY 10027
6715,41365100,HAAGEN-DAZS,2018,1.0,2905 BROADWAY MANHATTAN NY 10025
6717,41365330,NEW EVERYBODY'S KITCHEN,2018,2.0,581 MIDLAND AVENUE STATEN ISLAND NY 10306
6718,41365576,DIG INN,2018,1.0,275 MADISON AVENUE MANHATTAN NY 10016
6719,41365692,DUNKIN' DONUTS,2018,1.0,1243 SURF AVENUE BROOKLYN NY 11224
6721,41365922,ATHLETIC & SWIM CLUB (BISTRO CATERERS),2018,1.0,787 7 AVENUE MANHATTAN NY 10019
6723,41366039,NYC FAMOUS CHICKEN,2018,1.5,3367 FULTON STREET BROOKLYN NY 11208
6724,41366056,THE 3 LUIGIS,2018,1.0,275 GRAND AVENUE BROOKLYN NY 11238
6725,41366074,EE LANG,2018,1.0,3627 164 STREET QUEENS NY 11358
6727,41366152,DUNKIN' DONUTS,2018,2.5,3804 BOSTON ROAD BRONX NY 10475
6729,41366281,CARIBBEAN STYLE CUISINE,2018,2.0,14507 ROCKAWAY BOULEVARD QUEENS NY 11436
6730,41366512,STARBUCKS,2018,1.0,130 FULTON STREET MANHATTAN NY 10038
6732,41366519,STARBUCKS,2018,1.0,1411 6 AVENUE MANHATTAN NY 10019
6733,41366646,SUBWAY,2018,1.0,1685 PITKIN AVENUE BROOKLYN NY 11212
6734,41366722,OSLO COFFEE ROASTERS,2018,1.0,133 ROEBLING STREET BROOKLYN NY 11211
6736,41366873,SMORGAS CHEF AT SCANDINAVIA HOUSE,2018,1.6666666666666667,58 PARK AVENUE MANHATTAN NY 10016
6737,41366910,OSLO COFFEE ROASTERS,2018,2.0,328 BEDFORD AVENUE BROOKLYN NY 11249
6738,41367206,AKIN GUMP,2018,1.0,1 BRYANT PARK MANHATTAN NY 10036
6739,41367471,MOON TIKKA GRILL,2018,1.0,8716 PARSONS BOULEVARD QUEENS NY 11432
6740,41367788,LE BON PAIN,2018,1.0,21165 JAMAICA AVENUE QUEENS NY 11428
6742,41367922,FASHION INSTITUTE OF TECHNOLOGY DAVID DUBINSKY STUDENT CENTER,2018,1.0,227 WEST   27 STREET MANHATTAN NY 10001
6744,41367985,KENNEDY FRIED CHICKEN,2018,2.0,548 EAST  138 STREET BRONX NY 10454
6746,41368013,D & I Restaurant & Bakery,2018,1.5,1033 NOSTRAND AVENUE BROOKLYN NY 11225
6747,41368067,OZE TAVERN,2018,1.0,256 EAST  138 STREET BRONX NY 10451
6748,41368400,DUNKIN' DONUTS,2018,2.0,10702 GRAND CENTRAL PARKWAY QUEENS NY 11369
6749,41368406,DUNKIN' DONUTS,2018,2.0,10801 GRAND CENTRAL PARKWAY QUEENS NY 11369
6750,41368444,ANGELA'S SANDWICH SHOP,2018,2.5,1428 6 AVENUE MANHATTAN NY 10019
6751,41368488,PELHAM BAY AND SPLIT ROCK GOLF COURSE,2018,2.0,870 SHORE ROAD BRONX NY 10464
6752,41368569,TITA'S DONUTS AND COFFEE SHOP,2018,1.0,1930 GRAND CONCOURSE BRONX NY 10457
6754,41368836,GAGOPA MUSIC STUDIO,2018,1.0,28 WEST   32 STREET MANHATTAN NY 10001
6755,41368920,HERMES BILLIARDS & CAFE,2018,1.0,10214 JAMAICA AVENUE QUEENS NY 11418
6757,41368926,VINEGAR HILL HOUSE,2018,1.0,72 HUDSON AVENUE BROOKLYN NY 11201
6760,41369267,BUILDING ON BOND,2018,1.0,112 BOND STREET BROOKLYN NY 11217
6762,41369777,LUANNE'S WILD GINGER,2018,1.0,112 SMITH STREET BROOKLYN NY 11201
6764,41369810,LAURENTINO'S PASTICCERIA & CAFFE,2018,1.0,680 5 AVENUE BROOKLYN NY 11215
6765,41370158,LUV-N-OVEN PIZZERIA,2018,2.0,120 DEKALB AVENUE BROOKLYN NY 11201
6766,41370345,PRONTO PIZZA,2018,1.3333333333333333,4519 28 AVENUE QUEENS NY 11103
6767,41370362,HOUNDSTOOTH PUB,2018,2.0,520 8 AVENUE MANHATTAN NY 10018
6769,41370414,ARTHUR AVENUE CATERS,2018,1.0,611 CRESCENT AVENUE BRONX NY 10458
6771,41370420,DUNKIN' DONUTS,2018,1.0,1300 HYLAN BOULEVARD STATEN ISLAND NY 10305
6773,41370481,INTERNATIONAL FLAVORS  & FRAGRANCES,2018,1.5,521 WEST   57 STREET MANHATTAN NY 10019
6774,41370589,DELI & GRILL,2018,1.0,5001 4 AVENUE BROOKLYN NY 11220
6776,41370881,SHUN LI CHINESE RESTAURANT,2018,1.0,1468 PITKIN AVENUE BROOKLYN NY 11212
6777,41370989,CESTRA'S PIZZA,2018,2.0,3617 EAST TREMONT AVENUE BRONX NY 10465
6778,41371241,DEAN & DELUCA,2018,1.0,620 8 AVENUE MANHATTAN NY 10018
6780,41371272,LOCAL CAFE & COCKTAILS,2018,1.0,1 PENN PLAZA MANHATTAN NY 10119
6783,41371387,FAIRFIELD INN,2018,1.0,2866 COLLEGE POINT BOULEVARD QUEENS NY 11354
6784,41371617,GU,2018,1.0,155 EAST   52 STREET MANHATTAN NY 10022
6786,41371649,MIGUEL'S JAMAICAN WEST INDIAN RESTAURANT,2018,1.0,2315 STRAUSS STREET BROOKLYN NY 11212
6788,41371684,SUBWAY,2018,1.0,2432 GRAND CONCOURSE BRONX NY 10458
6789,41371784,CHOP CHOP KITCHEN,2018,1.0,11520 ROCKAWAY BOULEVARD QUEENS NY 11420
6790,41371865,PRET A MANGER,2018,1.0,880 3 AVENUE MANHATTAN NY 10022
6791,41371915,TRIO PIZZA GRILL,2018,2.0,1907 AVENUE U BROOKLYN NY 11229
6792,41372022,DON PACO LOPEZ PANADERIA,2018,1.0,2129 3 AVENUE MANHATTAN NY 10035
6793,41372047,THE HOG PIT NEW YORK CITY,2018,1.0,37 WEST   26 STREET MANHATTAN NY 10010
6795,41372224,DIWINE,2018,1.0,4115 31 AVENUE QUEENS NY 11103
6797,41372259,ANN & TONY'S RESTAURANT,2018,1.0,2407 ARTHUR AVENUE BRONX NY 10458
6799,41372275,WILFIE & NELL,2018,1.0,228 WEST    4 STREET MANHATTAN NY 10014
6800,41372589,PALM RESTAURANT,2018,1.0,200 CHAMBERS STREET MANHATTAN NY 10007
6802,41372592,STRANGE LOVE BAR,2018,1.0,229 EAST   53 STREET MANHATTAN NY 10022
6804,41372809,LIBERTADOR,2018,1.0,1725 2 AVENUE MANHATTAN NY 10128
6806,41372877,ZINC,2018,1.0,82 WEST    3 STREET MANHATTAN NY 10012
6807,41373149,CAROL'S BUN,2018,1.6666666666666667,139 EAST BROADWAY MANHATTAN NY 10002
6808,41373642,SUBWAY,2018,1.0,21 EAST  118 STREET MANHATTAN NY 10035
6809,41373803,Z-ONE DINER & LOUNGE,2018,1.0,1821 RICHMOND AVENUE STATEN ISLAND NY 10314
6811,41373868,NOTE THAI,2018,1.0,279 BUSHWICK AVENUE BROOKLYN NY 11206
6813,41374089,SILVER KRUST WEST INDIAN RESTAURANT & GRILL,2018,2.0,1695 PRESIDENT STREET BROOKLYN NY 11213
6814,41374209,JOHN'S FRIED CHICKEN,2018,3.5,512 WEST 207 STREET MANHATTAN NY 10034
6816,41374276,MELANY RESTAURANT,2018,2.0,785 FLATBUSH AVENUE BROOKLYN NY 11226
6818,41374456,LUCKY'S QUEENS,2018,1.0,10011 ASTORIA BOULEVARD QUEENS NY 11369
6819,41374464,DOMINO'S,2018,1.0,3626 BELL BOULEVARD QUEENS NY 11361
6821,41374469,DUNKIN' DONUTS,2018,1.0,13430 ATLANTIC AVENUE QUEENS NY 11419
6823,41374557,M NOODLE SHOP,2018,1.0,549 METROPOLITAN AVENUE BROOKLYN NY 11211
6825,41374594,"DUNKIN' DONUTS, BASKIN ROBBINS, SUBWAY",2018,1.0,302 5 AVENUE MANHATTAN NY 10001
6826,41374597,DUNKIN' DONUTS/ BASKIN ROBBINS,2018,1.0,3015 STRATTON STREET QUEENS NY 11354
6827,41374707,FRESH & CO,2018,1.0,1211 6 AVENUE MANHATTAN NY 10036
6828,41374711,NEW TU DO RESTAURANT,2018,1.3333333333333333,102 BOWERY MANHATTAN NY 10013
6830,41375359,SIENA,2018,2.0,533 KINGS HIGHWAY BROOKLYN NY 11223
6831,41375578,DENIZ RESTAURANT,2018,1.0,662 FULTON STREET BROOKLYN NY 11217
6832,41375603,CACHAPAS Y MAS,2018,1.0,107 DYCKMAN STREET MANHATTAN NY 10040
6833,41375794,SUSHI TOKYO,2018,2.0,1360 CONEY ISLAND AVE BROOKLYN NY 11230
6836,41376019,DOUBLE HAPPY RESTAURANT,2018,1.0,2238 BATH AVENUE BROOKLYN NY 11214
6837,41376041,BAGEL BOSS,2018,2.0,263 1 AVENUE MANHATTAN NY 10003
6839,41376261,BEARD PAPA'S CREAM PUFFS,2018,1.0,2167 BROADWAY MANHATTAN NY 10024
6840,41376328,CHIMICHURRI GRILL,2018,1.0,609 9 AVENUE MANHATTAN NY 10036
6841,41376398,MASPETH PIZZA,2018,1.0,7109 GRAND AVENUE QUEENS NY 11378
6842,41376444,DERA RESTAURANT,2018,2.0,7209 BROADWAY QUEENS NY 11372
6843,41376524,KAFFE 1668,2018,1.0,275 GREENWICH STREET MANHATTAN NY 10007
6845,41376591,SVETA'S HOUSE,2018,2.0,9260 QUEENS BOULEVARD QUEENS NY 11374
6846,41376704,MARIO'S ITALIAN PIZZERIA,2018,1.0,3824 DYRE AVE BRONX NY 10466
6847,41376760,PATISSERIE CLAUDE,2018,1.0,187 WEST    4 STREET MANHATTAN NY 10014
6848,41376798,LA ESPERANZA MEXICAN DELI GROCERY & VEGETABLES,2018,1.5,2029 GRAND CONCOURSE BRONX NY 10453
6849,41376958,WEI MEI XIAN,2018,1.0,705 60 STREET BROOKLYN NY 11220
6850,41376978,FUKUOKA SHABU SHABU,2018,1.0,4568 KISSENA BOULEVARD QUEENS NY 11355
6851,41376986,WIMPYS RESTAURANT,2018,1.0,23 EAST  109 STREET MANHATTAN NY 10029
6853,41376994,CHIPOTLE MEXICAN GRILL,2018,1.0,125 EAST   23 STREET MANHATTAN NY 10010
6854,41376997,CHIPOTLE MEXICAN GRILL,2018,1.0,274 MADISON AVENUE MANHATTAN NY 10016
6855,41377019,FINO,2018,2.0,3913 BELL BOULEVARD QUEENS NY 11361
6857,41377107,CAFE CON LECHE,2018,1.0,10203 ROOSEVELT AVENUE QUEENS NY 11368
6858,41377172,GOLDEN FUNG WONG BAKERY,2018,1.0,41 MOTT STREET MANHATTAN NY 10013
6859,41377220,FLORIDITA BAKERY,2018,2.0,4187 BROADWAY MANHATTAN NY 10033
6860,41377235,HOLY SCHNITZEL,2018,3.0,438 NOME AVENUE STATEN ISLAND NY 10314
6861,41377310,IL POETA,2018,2.0,9804 METROPOLITAN AVENUE QUEENS NY 11375
6863,41377321,DEILINE'S RESTAURANT,2018,2.0,1544 EAST  174 STREET BRONX NY 10472
6864,41377382,MADDY'S,2018,1.0,36A RALPH AVENUE BROOKLYN NY 11221
6865,41377427,EL ALMACEN,2018,1.0,557 DRIGGS AVENUE BROOKLYN NY 11211
6866,41377474,BACK HOME II RESTAURANT,2018,1.0,750 EAST 169 STREET BRONX NY 10456
6867,41377598,L.A. BURRITO,2018,1.5,67 WILSON AVENUE BROOKLYN NY 11237
6869,41377624,HERO FACTORY,2018,1.5,904 EAST  149 STREET BRONX NY 10455
6871,41377819,ATHENA MEDITERRANEAN CUISINE,2018,2.5,535 6 AVENUE BROOKLYN NY 11215
6873,41377915,CHORSU SAMARKANDA,2018,1.5,461 KINGS HIGHWAY BROOKLYN NY 11223
6874,41377918,WOODSIDE CAFE,2018,1.0,6006 WOODSIDE AVENUE QUEENS NY 11377
6875,41377952,DARBAR GRILL,2018,2.0,157 EAST   55 STREET MANHATTAN NY 10022
6877,41377990,ESTRELLA DEL MAR RESTAURANT,2018,1.6666666666666667,552 SENECA AVENUE QUEENS NY 11385
6879,41378125,PUNTO DE SABOR,2018,2.5,1464 ST NICHOLAS AVENUE MANHATTAN NY 10033
6881,41378319,L'ARTUSI,2018,2.0,228 WEST   10 STREET MANHATTAN NY 10014
6882,41378421,NEW TOP'S CHINESE KITCHEN,2018,1.0,361 CRESCENT STREET BROOKLYN NY 11208
6884,41378691,WHITE CASTLE,2018,1.0,2238 FOREST AVENUE STATEN ISLAND NY 10303
6886,41378724,SCHNIPPER'S QUALITY KITCHEN,2018,1.0,620 8 AVENUE MANHATTAN NY 10018
6888,41378862,UMI SUSHI JAPANESE CUISINE,2018,3.0,215 BRIGHTON BEACH AVE BROOKLYN NY 11235
6889,41378990,APPLEBEE'S,2018,1.0,2201 NOSTRAND AVENUE BROOKLYN NY 11210
6890,41379121,EDISON BALLROOM,2018,1.0,240 WEST   47 STREET MANHATTAN NY 10036
6891,41379215,POLLOS MARIO WOODHAVEN,2018,1.0,6320 WOODHAVEN BOULEVARD QUEENS NY 11374
6893,41379322,ARRIBA ARRIBA,2018,2.0,4015 QUEENS BOULEVARD QUEENS NY 11104
6894,41379435,MI CASA BAKERY,2018,1.0,18 EAST  200 STREET BRONX NY 10468
6895,41379821,MCDONALD'S,2018,1.0,1820 EASTCHESTER ROAD BRONX NY 10461
6896,41380163,UDON WEST,2018,1.5,150 E 46TH ST MANHATTAN NY 10017
6897,41380245,RED LOTUS BAKERY & CAFE,2018,1.0,25507 NORTHERN BOULEVARD QUEENS NY 11362
6899,41380595,EL PRESIDENTE # 2 RESTAURANT,2018,1.0,4-10 EAST  208 STREET BRONX NY 10467
6901,41380672,DON BURRITO RESTAURANT,2018,1.0,5 NEWKIRK PLAZA BROOKLYN NY 11226
6902,41380675,MAMA RAO'S RESTAURANT & BAR,2018,1.0,6408 11 AVENUE BROOKLYN NY 11219
6903,41380708,BURGER KING,2018,1.0,557 GRAND CONCOURSE BRONX NY 10451
6904,41380710,POPEYES LOUISIANA KITCHEN,2018,1.0,557 GRAND CONCOURSE BRONX NY 10451
6905,41380933,INATESSO CAFE CASANO,2018,2.0,38 WEST STREET MANHATTAN NY 10006
6907,41381168,SPUNTO,2018,1.0,65 CARMINE STREET MANHATTAN NY 10014
6908,41381177,CITY VIEW RACQUET CLUB,2018,1.0,4334 32 PLACE QUEENS NY 11101
6909,41381258,SUBWAY,2018,1.0,391 JAY STREET BROOKLYN NY 11201
6910,41381335,ISLAND ROTI SHOP,2018,2.0,11811 ROCKAWAY BOULEVARD QUEENS NY 11420
6911,41381373,WXOU RADIO,2018,1.0,558 HUDSON STREET MANHATTAN NY 10014
6912,41381542,MMM...THAT'S A WRAP,2018,3.0,16312 CROSSBAY BOULEVARD QUEENS NY 11414
6913,41381712,DANCING CRANE EXPRESS (Arsenal),2018,1.0,830 5 AVENUE MANHATTAN NY 10065
6914,41381714,DANCING CRANE CAFE,2018,1.0,830 5 AVENUE MANHATTAN NY 10065
6915,41381773,DOMINO'S,2018,2.0,328 MYRTLE AVENUE BROOKLYN NY 11205
6916,41381813,SUSHI TIME,2018,1.0,7242 AUSTIN STREET QUEENS NY 11375
6918,41381871,The Heritage Hotel,2018,1.5,18 WEST   25 STREET MANHATTAN NY 10010
6919,41381879,DUNKIN' DONUTS,2018,1.0,13415 CROSSBAY BOULEVARD QUEENS NY 11417
6920,41381962,JOLLIBEE,2018,2.0,6229 ROOSEVELT AVENUE QUEENS NY 11377
6923,41382108,PEARL DINER,2018,2.0,212 PEARL STREET MANHATTAN NY 10038
6924,41382110,CAFFEINA ESPRESSO BAR,2018,1.0,4402 23 STREET QUEENS NY 11101
6925,41382168,PLANET WINGS,2018,2.0,698 ARTHUR KILL ROAD STATEN ISLAND NY 10308
6927,41382211,MOON PALACE DELI,2018,2.0,496 ATLANTIC AVENUE BROOKLYN NY 11217
6929,41382293,TISSERIE,2018,1.0,870 7 AVENUE MANHATTAN NY 10019
6932,41382688,GUANTANAMERA,2018,1.5,939 8 AVENUE MANHATTAN NY 10019
6934,41382696,CLARET WINE BAR,2018,1.5,4602 SKILLMAN AVENUE QUEENS NY 11104
6935,41382794,TIGRE'S PIZZA & RESTAURANT,2018,1.5,234 EAST  174 STREET BRONX NY 10457
6936,41382811,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,2018,2.0,1381 EAST GUNHILL ROAD BRONX NY 10469
6937,41382830,THE PERFECT PINT,2018,1.0,203 EAST   45 STREET MANHATTAN NY 10017
6938,41382840,SAM'S BAGEL,2018,1.0,7715 5 AVENUE BROOKLYN NY 11209
6940,41382858,TACO VELOZ,2018,1.0,8610 ROOSEVELT AVENUE QUEENS NY 11372
6941,41382903,THE LEXINGTON SOCIAL,2018,1.0,1634 LEXINGTON AVENUE MANHATTAN NY 10029
6942,41382908,SHUN CHEONG iKITCHEN,2018,1.0,2-4 WEST 111 STREET MANHATTAN NY 10026
6944,41382973,DUNKIN' DONUTS,2018,1.0,466 10 AVENUE MANHATTAN NY 10018
6945,41382991,SUBWAY,2018,1.0,423 EAST  149 STREET BRONX NY 10455
6946,41383189,DUNKIN' DONUTS,2018,1.0,3723 DITMARS BOULEVARD QUEENS NY 11105
6947,41383216,QUEEN SHEEBA RESTAURANT,2018,1.0,317 WEST 141 STREET MANHATTAN NY 10030
6948,41383250,OSAKA JAPANESE FUSION,2018,1.5,2524 BROADWAY QUEENS NY 11106
6950,41383441,RUDDY AND DEAN,2018,2.0,44 RICHMOND TERRACE STATEN ISLAND NY 10301
6951,41383548,BOQUERIA,2018,2.0,171 SPRING STREET MANHATTAN NY 10012
6952,41383581,WINDIES RESTAURANT AND BAR,2018,1.5,21606 JAMAICA AVENUE QUEENS NY 11428
6953,41383605,MEDITTERANEAN GRILL,2018,2.0,15608 ROCKAWAY BOULEVARD QUEENS NY 11434
6954,41383631,DUNKIN' DONUTS,2018,1.0,130 CHURCH STREET MANHATTAN NY 10007
6956,41384019,LEGENDS NYC,2018,1.5,6 WEST   33 STREET MANHATTAN NY 10001
